created_at,username,full_text,cleaning,case_folding,normalisasi,kata_baku,kata_tidak_baku,tokenize,stop_removal,stop_removal_joined
Thu Mar 13 03:57:17 +0000 2025,Coffee2Talks,Program 3 juta rumah wujudkan rumah impian dengan standar pembangunan perumahan yang layak huni memiliki akses air bersih sanitasi dan infrastruktur pendukung lainnya. #programtigajutarumah #perumahanuntukrakyat #efisiensianggaran #Infrastructure #zelena #ElonMusk https://t.co/PKY7eCeLAn,Program  juta rumah wujudkan rumah impian dengan standar pembangunan perumahan yang layak huni memiliki akses air bersih sanitasi dan infrastruktur pendukung lainnya programtigajutarumah perumahanuntukrakyat efisiensianggaran Infrastructure zelena ElonMusk ,program  juta rumah wujudkan rumah impian dengan standar pembangunan perumahan yang layak huni memiliki akses air bersih sanitasi dan infrastruktur pendukung lainnya programtigajutarumah perumahanuntukrakyat efisiensianggaran infrastructure zelena elonmusk ,program juta rumah wujudkan rumah impian dengan standar pembangunan perumahan yang layak huni memiliki akses air bersih sanitasi dan infrastruktur pendukung lainnya programtigajutarumah perumahanuntukrakyat efisiensianggaran infrastructure zelena elonmusk,[],[],"['program', 'juta', 'rumah', 'wujudkan', 'rumah', 'impian', 'dengan', 'standar', 'pembangunan', 'perumahan', 'yang', 'layak', 'huni', 'memiliki', 'akses', 'air', 'bersih', 'sanitasi', 'dan', 'infrastruktur', 'pendukung', 'lainnya', 'programtigajutarumah', 'perumahanuntukrakyat', 'efisiensianggaran', 'infrastructure', 'zelena', 'elonmusk']","['program', 'juta', 'rumah', 'wujudkan', 'rumah', 'impian', 'standar', 'pembangunan', 'perumahan', 'layak', 'huni', 'memiliki', 'akses', 'air', 'bersih', 'sanitasi', 'infrastruktur', 'pendukung', 'programtigajutarumah', 'perumahanuntukrakyat', 'efisiensianggaran', 'infrastructure', 'zelena', 'elonmusk']",program juta rumah wujudkan rumah impian standar pembangunan perumahan layak huni memiliki akses air bersih sanitasi infrastruktur pendukung programtigajutarumah perumahanuntukrakyat efisiensianggaran infrastructure zelena elonmusk
Thu Mar 13 02:16:44 +0000 2025,AgungLa03498428,Kebijakan Pro Rakyat Kok Ditentang? Ketika pemerintah melakukan relokasi anggaran agar lebih tepat sasaran untuk pendidikan infrastruktur dan kesehatan kenapa masih ada yang keberatan? @kompascom #EfisiensiAnggaran #RelokasiUntukRakyat #KebijakanProRakyat #KenapaDitentang https://t.co/houyyBZHwb,Kebijakan Pro Rakyat Kok Ditentang? Ketika pemerintah melakukan relokasi anggaran agar lebih tepat sasaran untuk pendidikan infrastruktur dan kesehatan kenapa masih ada yang keberatan?  EfisiensiAnggaran RelokasiUntukRakyat KebijakanProRakyat KenapaDitentang ,kebijakan pro rakyat kok ditentang? ketika pemerintah melakukan relokasi anggaran agar lebih tepat sasaran untuk pendidikan infrastruktur dan kesehatan kenapa masih ada yang keberatan?  efisiensianggaran relokasiuntukrakyat kebijakanprorakyat kenapaditentang ,kebijakan pro rakyat kok ditentang? ketika pemerintah melakukan relokasi anggaran agar lebih tepat sasaran untuk pendidikan infrastruktur dan kesehatan kenapa masih ada yang keberatan? efisiensianggaran relokasiuntukrakyat kebijakanprorakyat kenapaditentang,[],[],"['kebijakan', 'pro', 'rakyat', 'kok', 'ditentang?', 'ketika', 'pemerintah', 'melakukan', 'relokasi', 'anggaran', 'agar', 'lebih', 'tepat', 'sasaran', 'untuk', 'pendidikan', 'infrastruktur', 'dan', 'kesehatan', 'kenapa', 'masih', 'ada', 'yang', 'keberatan?', 'efisiensianggaran', 'relokasiuntukrakyat', 'kebijakanprorakyat', 'kenapaditentang']","['kebijakan', 'pro', 'rakyat', 'ditentang?', 'pemerintah', 'relokasi', 'anggaran', 'sasaran', 'pendidikan', 'infrastruktur', 'kesehatan', 'keberatan?', 'efisiensianggaran', 'relokasiuntukrakyat', 'kebijakanprorakyat', 'kenapaditentang']",kebijakan pro rakyat ditentang? pemerintah relokasi anggaran sasaran pendidikan infrastruktur kesehatan keberatan? efisiensianggaran relokasiuntukrakyat kebijakanprorakyat kenapaditentang
Thu Mar 13 02:15:31 +0000 2025,AgungLa03498428,Kebijakan Pro Rakyat Kok Ditentang? Ketika pemerintah melakukan relokasi anggaran agar lebih tepat sasaran untuk pendidikan infrastruktur dan kesehatan kenapa masih ada yang keberatan? @kompascom #EfisiensiAnggaran #RelokasiUntukRakyat #KebijakanProRakyat #KenapaDitentang https://t.co/MThKV8J8gn,Kebijakan Pro Rakyat Kok Ditentang? Ketika pemerintah melakukan relokasi anggaran agar lebih tepat sasaran untuk pendidikan infrastruktur dan kesehatan kenapa masih ada yang keberatan?  EfisiensiAnggaran RelokasiUntukRakyat KebijakanProRakyat KenapaDitentang ,kebijakan pro rakyat kok ditentang? ketika pemerintah melakukan relokasi anggaran agar lebih tepat sasaran untuk pendidikan infrastruktur dan kesehatan kenapa masih ada yang keberatan?  efisiensianggaran relokasiuntukrakyat kebijakanprorakyat kenapaditentang ,kebijakan pro rakyat kok ditentang? ketika pemerintah melakukan relokasi anggaran agar lebih tepat sasaran untuk pendidikan infrastruktur dan kesehatan kenapa masih ada yang keberatan? efisiensianggaran relokasiuntukrakyat kebijakanprorakyat kenapaditentang,[],[],"['kebijakan', 'pro', 'rakyat', 'kok', 'ditentang?', 'ketika', 'pemerintah', 'melakukan', 'relokasi', 'anggaran', 'agar', 'lebih', 'tepat', 'sasaran', 'untuk', 'pendidikan', 'infrastruktur', 'dan', 'kesehatan', 'kenapa', 'masih', 'ada', 'yang', 'keberatan?', 'efisiensianggaran', 'relokasiuntukrakyat', 'kebijakanprorakyat', 'kenapaditentang']","['kebijakan', 'pro', 'rakyat', 'ditentang?', 'pemerintah', 'relokasi', 'anggaran', 'sasaran', 'pendidikan', 'infrastruktur', 'kesehatan', 'keberatan?', 'efisiensianggaran', 'relokasiuntukrakyat', 'kebijakanprorakyat', 'kenapaditentang']",kebijakan pro rakyat ditentang? pemerintah relokasi anggaran sasaran pendidikan infrastruktur kesehatan keberatan? efisiensianggaran relokasiuntukrakyat kebijakanprorakyat kenapaditentang
Thu Mar 13 01:39:07 +0000 2025,OggyZilly43173,Kebijakan Pro Rakyat Kok Ditentang? Ketika pemerintah melakukan relokasi anggaran agar lebih tepat sasaran untuk pendidikan infrastruktur dan kesehatan kenapa masih ada yang keberatan? #EfisiensiAnggaran #RelokasiUntukRakyat #KebijakanProRakyat #KenapaDitentang @kumparan https://t.co/KCbFkDAfsA,Kebijakan Pro Rakyat Kok Ditentang? Ketika pemerintah melakukan relokasi anggaran agar lebih tepat sasaran untuk pendidikan infrastruktur dan kesehatan kenapa masih ada yang keberatan? EfisiensiAnggaran RelokasiUntukRakyat KebijakanProRakyat KenapaDitentang  ,kebijakan pro rakyat kok ditentang? ketika pemerintah melakukan relokasi anggaran agar lebih tepat sasaran untuk pendidikan infrastruktur dan kesehatan kenapa masih ada yang keberatan? efisiensianggaran relokasiuntukrakyat kebijakanprorakyat kenapaditentang  ,kebijakan pro rakyat kok ditentang? ketika pemerintah melakukan relokasi anggaran agar lebih tepat sasaran untuk pendidikan infrastruktur dan kesehatan kenapa masih ada yang keberatan? efisiensianggaran relokasiuntukrakyat kebijakanprorakyat kenapaditentang,[],[],"['kebijakan', 'pro', 'rakyat', 'kok', 'ditentang?', 'ketika', 'pemerintah', 'melakukan', 'relokasi', 'anggaran', 'agar', 'lebih', 'tepat', 'sasaran', 'untuk', 'pendidikan', 'infrastruktur', 'dan', 'kesehatan', 'kenapa', 'masih', 'ada', 'yang', 'keberatan?', 'efisiensianggaran', 'relokasiuntukrakyat', 'kebijakanprorakyat', 'kenapaditentang']","['kebijakan', 'pro', 'rakyat', 'ditentang?', 'pemerintah', 'relokasi', 'anggaran', 'sasaran', 'pendidikan', 'infrastruktur', 'kesehatan', 'keberatan?', 'efisiensianggaran', 'relokasiuntukrakyat', 'kebijakanprorakyat', 'kenapaditentang']",kebijakan pro rakyat ditentang? pemerintah relokasi anggaran sasaran pendidikan infrastruktur kesehatan keberatan? efisiensianggaran relokasiuntukrakyat kebijakanprorakyat kenapaditentang
Wed Mar 12 08:19:12 +0000 2025,pabangkinang,Berita Selengkapnya: https://t.co/THoUeCGIHo #pabangkinang #rakor #tindaklanjut #efisiensianggaran #menujuwbk #kemenpanrb #rbkunwas @ptapekanbaru @DitjenBadilag @MahkamahAgung https://t.co/V8W2MaAEa4,Berita Selengkapnya  pabangkinang rakor tindaklanjut efisiensianggaran menujuwbk kemenpanrb rbkunwas    ,berita selengkapnya  pabangkinang rakor tindaklanjut efisiensianggaran menujuwbk kemenpanrb rbkunwas    ,berita selengkapnya pabangkinang rakor tindaklanjut efisiensianggaran menujuwbk kemenpanrb rbkunwas,[],[],"['berita', 'selengkapnya', 'pabangkinang', 'rakor', 'tindaklanjut', 'efisiensianggaran', 'menujuwbk', 'kemenpanrb', 'rbkunwas']","['berita', 'selengkapnya', 'pabangkinang', 'rakor', 'tindaklanjut', 'efisiensianggaran', 'menujuwbk', 'kemenpanrb', 'rbkunwas']",berita selengkapnya pabangkinang rakor tindaklanjut efisiensianggaran menujuwbk kemenpanrb rbkunwas
Wed Mar 12 07:41:48 +0000 2025,antaranews,Menurut Eko kalau dikaitkan dengan efisiensi yang terjadi saat ini sebenarnya karena kewajiban dan memang anggaran THR dan gaji ke-13 bukan bagian dari target efisiensi. #efisiensianggaran #gajike13 #asn https://t.co/Emk271A9cs,Menurut Eko kalau dikaitkan dengan efisiensi yang terjadi saat ini sebenarnya karena kewajiban dan memang anggaran THR dan gaji ke bukan bagian dari target efisiensi efisiensianggaran gajike asn ,menurut eko kalau dikaitkan dengan efisiensi yang terjadi saat ini sebenarnya karena kewajiban dan memang anggaran thr dan gaji ke bukan bagian dari target efisiensi efisiensianggaran gajike asn ,menurut eko kalau dikaitkan dengan efisiensi yang terjadi saat ini sebenarnya karena kewajiban dan memang anggaran thr dan gaji ke bukan bagian dari target efisiensi efisiensianggaran gajike asn,[],[],"['menurut', 'eko', 'kalau', 'dikaitkan', 'dengan', 'efisiensi', 'yang', 'terjadi', 'saat', 'ini', 'sebenarnya', 'karena', 'kewajiban', 'dan', 'memang', 'anggaran', 'thr', 'dan', 'gaji', 'ke', 'bukan', 'bagian', 'dari', 'target', 'efisiensi', 'efisiensianggaran', 'gajike', 'asn']","['eko', 'dikaitkan', 'efisiensi', 'kewajiban', 'anggaran', 'thr', 'gaji', 'target', 'efisiensi', 'efisiensianggaran', 'gajike', 'asn']",eko dikaitkan efisiensi kewajiban anggaran thr gaji target efisiensi efisiensianggaran gajike asn
Mon Mar 03 05:00:47 +0000 2025,,Tetap semangat Sobat! Deepublish Store selalu siap mendukung belajarmu dengan koleksi buku referensi lengkap &amp,Tetap semangat Sobat! Deepublish Store selalu siap mendukung belajarmu dengan koleksi buku referensi lengkap amp,tetap semangat sobat! deepublish store selalu siap mendukung belajarmu dengan koleksi buku referensi lengkap amp,tetap semangat sobat! deepublish store selalu siap mendukung belajarmu dengan koleksi buku referensi lengkap amp,[],[],"['tetap', 'semangat', 'sobat!', 'deepublish', 'store', 'selalu', 'siap', 'mendukung', 'belajarmu', 'dengan', 'koleksi', 'buku', 'referensi', 'lengkap', 'amp']","['semangat', 'sobat!', 'deepublish', 'store', 'mendukung', 'belajarmu', 'koleksi', 'buku', 'referensi', 'lengkap', 'amp']",semangat sobat! deepublish store mendukung belajarmu koleksi buku referensi lengkap amp
Fri Feb 28 08:47:46 +0000 2025,,️ Anggaran perjalanan dinas ASN Pemprov Jateng dipangkas 50% demi efisiensi! Seremonial &amp, Anggaran perjalanan dinas ASN Pemprov Jateng dipangkas  demi efisiensi! Seremonial amp, anggaran perjalanan dinas asn pemprov jateng dipangkas  demi efisiensi! seremonial amp,anggaran perjalanan dinas asn pemprov jateng dipangkas demi efisiensi! seremonial amp,[],[],"['anggaran', 'perjalanan', 'dinas', 'asn', 'pemprov', 'jateng', 'dipangkas', 'demi', 'efisiensi!', 'seremonial', 'amp']","['anggaran', 'perjalanan', 'dinas', 'asn', 'pemprov', 'jateng', 'dipangkas', 'efisiensi!', 'seremonial', 'amp']",anggaran perjalanan dinas asn pemprov jateng dipangkas efisiensi! seremonial amp
Tue Feb 25 16:32:18 +0000 2025,cealdy07, Pendapat Bang Ferry Irwandi soal Efisiensi Anggaran yang Bikin Terkejut! Yuk Tonton Sekarang! Link Videonya: https://t.co/RW5Gr2XD5L #ferryirwandi #kompastv #EfisiensiAnggaran #programpemerintah #PrabowoGibran https://t.co/TYImJLKXed, Pendapat Bang Ferry Irwandi soal Efisiensi Anggaran yang Bikin Terkejut! Yuk Tonton Sekarang! Link Videonya  ferryirwandi kompastv EfisiensiAnggaran programpemerintah PrabowoGibran , pendapat bang ferry irwandi soal efisiensi anggaran yang bikin terkejut! yuk tonton sekarang! link videonya  ferryirwandi kompastv efisiensianggaran programpemerintah prabowogibran ,pendapat abang ferry irwandi soal efisiensi anggaran yang bikin terkejut! yuk tonton sekarang! link videonya ferryirwandi kompastv efisiensianggaran programpemerintah prabowogibran,['abang'],['bang'],"['pendapat', 'abang', 'ferry', 'irwandi', 'soal', 'efisiensi', 'anggaran', 'yang', 'bikin', 'terkejut!', 'yuk', 'tonton', 'sekarang!', 'link', 'videonya', 'ferryirwandi', 'kompastv', 'efisiensianggaran', 'programpemerintah', 'prabowogibran']","['pendapat', 'abang', 'ferry', 'irwandi', 'efisiensi', 'anggaran', 'bikin', 'terkejut!', 'yuk', 'tonton', 'sekarang!', 'link', 'videonya', 'ferryirwandi', 'kompastv', 'efisiensianggaran', 'programpemerintah', 'prabowogibran']",pendapat abang ferry irwandi efisiensi anggaran bikin terkejut! yuk tonton sekarang! link videonya ferryirwandi kompastv efisiensianggaran programpemerintah prabowogibran
Tue Feb 25 16:16:22 +0000 2025,cealdy07,Jika kamu tidak percaya dengan Proses kamu wajib tonton video ini. Link Videonya: https://t.co/EEbnBvRo3q #EfisiensiAnggaran #viralvideo #viralindonesia https://t.co/DHNjJm3Six,Jika kamu tidak percaya dengan Proses kamu wajib tonton video ini Link Videonya  EfisiensiAnggaran viralvideo viralindonesia ,jika kamu tidak percaya dengan proses kamu wajib tonton video ini link videonya  efisiensianggaran viralvideo viralindonesia ,jika kamu tidak percaya dengan proses kamu wajib tonton video ini link videonya efisiensianggaran viralvideo viralindonesia,[],[],"['jika', 'kamu', 'tidak', 'percaya', 'dengan', 'proses', 'kamu', 'wajib', 'tonton', 'video', 'ini', 'link', 'videonya', 'efisiensianggaran', 'viralvideo', 'viralindonesia']","['percaya', 'proses', 'wajib', 'tonton', 'video', 'link', 'videonya', 'efisiensianggaran', 'viralvideo', 'viralindonesia']",percaya proses wajib tonton video link videonya efisiensianggaran viralvideo viralindonesia
Fri Feb 21 10:39:53 +0000 2025,,Marcelino (Manajer Program untuk Akses terhadap Keadilan &amp,Marcelino Manajer Program untuk Akses terhadap Keadilan amp,marcelino manajer program untuk akses terhadap keadilan amp,marcelino manajer program untuk akses terhadap keadilan amp,[],[],"['marcelino', 'manajer', 'program', 'untuk', 'akses', 'terhadap', 'keadilan', 'amp']","['marcelino', 'manajer', 'program', 'akses', 'keadilan', 'amp']",marcelino manajer program akses keadilan amp
Fri Feb 21 08:54:15 +0000 2025,GangsaMaul3252,Efisiensi anggaran adalah langkah strategis untuk mengarahkan pembangunan sesuai prioritas nasional. Dengan penggunaan dana yang lebih bijak pemerintah dapat tetap menjalankan berbagai program kesejahteraan sosial tanpa mengorbankan kepentingan rakyat. #EfisiensiAnggaran https://t.co/zixb0uvrCV,Efisiensi anggaran adalah langkah strategis untuk mengarahkan pembangunan sesuai prioritas nasional Dengan penggunaan dana yang lebih bijak pemerintah dapat tetap menjalankan berbagai program kesejahteraan sosial tanpa mengorbankan kepentingan rakyat EfisiensiAnggaran ,efisiensi anggaran adalah langkah strategis untuk mengarahkan pembangunan sesuai prioritas nasional dengan penggunaan dana yang lebih bijak pemerintah dapat tetap menjalankan berbagai program kesejahteraan sosial tanpa mengorbankan kepentingan rakyat efisiensianggaran ,efisiensi anggaran adalah langkah strategis untuk mengarahkan pembangunan sesuai prioritas nasional dengan penggunaan dana yang lebih bijak pemerintah dapat tetap menjalankan berbagai program kesejahteraan sosial tanpa mengorbankan kepentingan rakyat efisiensianggaran,[],[],"['efisiensi', 'anggaran', 'adalah', 'langkah', 'strategis', 'untuk', 'mengarahkan', 'pembangunan', 'sesuai', 'prioritas', 'nasional', 'dengan', 'penggunaan', 'dana', 'yang', 'lebih', 'bijak', 'pemerintah', 'dapat', 'tetap', 'menjalankan', 'berbagai', 'program', 'kesejahteraan', 'sosial', 'tanpa', 'mengorbankan', 'kepentingan', 'rakyat', 'efisiensianggaran']","['efisiensi', 'anggaran', 'langkah', 'strategis', 'mengarahkan', 'pembangunan', 'sesuai', 'prioritas', 'nasional', 'penggunaan', 'dana', 'bijak', 'pemerintah', 'menjalankan', 'program', 'kesejahteraan', 'sosial', 'mengorbankan', 'kepentingan', 'rakyat', 'efisiensianggaran']",efisiensi anggaran langkah strategis mengarahkan pembangunan sesuai prioritas nasional penggunaan dana bijak pemerintah menjalankan program kesejahteraan sosial mengorbankan kepentingan rakyat efisiensianggaran
Fri Feb 21 08:53:04 +0000 2025,GangsaMaul3252,Pemerintah tegaskan: Tidak ada arahan atau kebijakan PHK pegawai terkait isu efisiensi anggaran. Fokus efisiensi ada pada belanja lain bukan pegawai. #EfisiensiAnggaran #TidakAdaPHK #ASN https://t.co/MPO24jVfCB,Pemerintah tegaskan Tidak ada arahan atau kebijakan PHK pegawai terkait isu efisiensi anggaran Fokus efisiensi ada pada belanja lain bukan pegawai EfisiensiAnggaran TidakAdaPHK ASN ,pemerintah tegaskan tidak ada arahan atau kebijakan phk pegawai terkait isu efisiensi anggaran fokus efisiensi ada pada belanja lain bukan pegawai efisiensianggaran tidakadaphk asn ,pemerintah tegaskan tidak ada arahan atau kebijakan phk pegawai terkait isu efisiensi anggaran fokus efisiensi ada pada belanja lain bukan pegawai efisiensianggaran tidakadaphk asn,[],[],"['pemerintah', 'tegaskan', 'tidak', 'ada', 'arahan', 'atau', 'kebijakan', 'phk', 'pegawai', 'terkait', 'isu', 'efisiensi', 'anggaran', 'fokus', 'efisiensi', 'ada', 'pada', 'belanja', 'lain', 'bukan', 'pegawai', 'efisiensianggaran', 'tidakadaphk', 'asn']","['pemerintah', 'tegaskan', 'arahan', 'kebijakan', 'phk', 'pegawai', 'terkait', 'isu', 'efisiensi', 'anggaran', 'fokus', 'efisiensi', 'belanja', 'pegawai', 'efisiensianggaran', 'tidakadaphk', 'asn']",pemerintah tegaskan arahan kebijakan phk pegawai terkait isu efisiensi anggaran fokus efisiensi belanja pegawai efisiensianggaran tidakadaphk asn
Fri Feb 21 08:51:09 +0000 2025,GangsaMaul3252,Efisiensi anggaran bukan sekadar memangkas pengeluaran tapi tentang bagaimana setiap rupiah yang dibelanjakan memberikan dampak maksimal bagi kesejahteraan rakyat. #EfisiensiAnggaran #KesejahteraanRakyat #AnggaranNegara https://t.co/aptr37NgUd,Efisiensi anggaran bukan sekadar memangkas pengeluaran tapi tentang bagaimana setiap rupiah yang dibelanjakan memberikan dampak maksimal bagi kesejahteraan rakyat EfisiensiAnggaran KesejahteraanRakyat AnggaranNegara ,efisiensi anggaran bukan sekadar memangkas pengeluaran tapi tentang bagaimana setiap rupiah yang dibelanjakan memberikan dampak maksimal bagi kesejahteraan rakyat efisiensianggaran kesejahteraanrakyat anggarannegara ,efisiensi anggaran bukan sekadar memangkas pengeluaran tapi tentang bagaimana setiap rupiah yang dibelanjakan memberikan dampak maksimal bagi kesejahteraan rakyat efisiensianggaran kesejahteraanrakyat anggarannegara,[],[],"['efisiensi', 'anggaran', 'bukan', 'sekadar', 'memangkas', 'pengeluaran', 'tapi', 'tentang', 'bagaimana', 'setiap', 'rupiah', 'yang', 'dibelanjakan', 'memberikan', 'dampak', 'maksimal', 'bagi', 'kesejahteraan', 'rakyat', 'efisiensianggaran', 'kesejahteraanrakyat', 'anggarannegara']","['efisiensi', 'anggaran', 'memangkas', 'pengeluaran', 'rupiah', 'dibelanjakan', 'dampak', 'maksimal', 'kesejahteraan', 'rakyat', 'efisiensianggaran', 'kesejahteraanrakyat', 'anggarannegara']",efisiensi anggaran memangkas pengeluaran rupiah dibelanjakan dampak maksimal kesejahteraan rakyat efisiensianggaran kesejahteraanrakyat anggarannegara
